timestamp,server_id,cpu_usage_pct,memory_usage_pct,active_connections,requests_per_sec,network_latency_ms,disk_io_mb_s,bandwidth_mbps,error_rate_pct,response_time_ms,load_status
2026-07-04 07:00:00,srv-4,62.1,56.6,214,97.9,26.98,0.0,41.6,0.035,246.97,Medium
2026-07-04 07:00:00,srv-2,47.0,52.82,221,88.51,18.01,0.0,64.09,0.038,186.3,Medium
2026-07-04 07:15:00,srv-2,46.64,50.31,210,89.3,18.74,0.0,60.28,0.027,189.32,Medium
2026-07-04 07:15:00,srv-5,41.38,47.86,281,128.45,12.15,0.42,74.24,0.008,162.84,Low
2026-07-04 07:15:00,srv-1,41.41,44.5,316,130.39,12.46,3.12,62.37,0.065,157.86,Low
2026-07-04 07:15:00,srv-3,40.25,36.78,290,122.12,10.63,5.67,67.83,0.092,146.57,Low
2026-07-04 07:15:00,srv-4,55.77,51.84,186,84.33,27.42,1.35,36.08,0.031,221.37,Medium
2026-07-04 07:30:00,srv-4,50.75,55.18,209,94.41,28.02,5.34,32.95,0.026,223.61,Medium
2026-07-04 07:30:00,srv-1,46.88,45.77,288,121.26,13.58,5.07,51.93,0.152,167.21,Low
2026-07-04 07:30:00,srv-5,48.85,41.21,247,113.79,12.07,4.12,69.17,0.001,164.4,Low
2026-07-04 07:30:00,srv-3,45.17,53.49,400,169.9,12.62,12.94,84.41,0.021,181.02,Medium
2026-07-04 07:30:00,srv-2,60.48,51.72,279,119.06,22.03,6.39,74.76,0.03,214.52,Medium
2026-07-04 07:45:00,srv-2,50.32,47.1,280,116.66,18.81,0.51,87.06,0.145,187.76,Medium
2026-07-04 07:45:00,srv-1,54.06,47.53,296,121.81,14.9,5.53,52.97,0.067,183.21,Medium
2026-07-04 07:45:00,srv-4,56.34,56.74,205,91.61,25.75,0.0,39.12,0.137,223.54,Medium
2026-07-04 07:45:00,srv-5,47.77,45.83,326,153.78,12.0,4.05,88.28,0.048,166.25,Low
2026-07-04 07:45:00,srv-3,50.97,38.35,310,129.96,9.49,4.01,76.28,0.079,161.75,Low
2026-07-04 08:00:00,srv-2,50.72,46.07,266,111.01,18.58,1.92,69.97,0.099,188.07,Medium
2026-07-04 08:00:00,srv-4,51.54,46.99,190,86.32,26.15,2.98,27.42,0.086,212.53,Medium
2026-07-04 08:00:00,srv-1,47.06,42.89,304,128.27,16.52,6.13,62.78,0.059,171.78,Low
2026-07-04 08:00:00,srv-5,46.76,52.14,348,162.94,11.11,7.69,93.14,0.217,174.45,Medium
2026-07-04 08:00:00,srv-3,48.17,49.36,360,149.78,14.09,5.36,86.83,0.018,182.54,Medium
2026-07-04 08:15:00,srv-3,50.89,43.61,440,187.55,10.72,11.87,104.18,0.01,167.88,Low
2026-07-04 08:15:00,srv-1,55.0,51.19,376,152.79,15.12,3.77,75.93,0.015,193.71,Medium
2026-07-04 08:15:00,srv-4,59.21,52.86,219,100.36,26.56,7.96,51.32,0.002,228.19,Medium
2026-07-04 08:15:00,srv-5,50.59,52.77,350,161.29,12.86,7.66,99.1,0.057,180.95,Medium
2026-07-04 08:15:00,srv-2,48.67,49.32,307,125.53,19.57,5.57,86.78,0.1,198.81,Medium
2026-07-04 08:30:00,srv-4,56.4,61.81,259,116.88,25.84,6.63,55.0,0.0,231.97,Medium
2026-07-04 08:30:00,srv-3,47.19,52.94,464,195.38,10.45,9.06,107.25,0.025,169.48,Medium
2026-07-04 08:30:00,srv-1,48.04,47.74,325,136.94,12.43,5.05,66.14,0.129,179.52,Medium
2026-07-04 08:30:00,srv-5,51.11,50.59,321,149.61,14.2,10.59,84.96,0.107,189.34,Medium
2026-07-04 08:30:00,srv-2,61.37,60.38,346,146.88,18.21,0.0,87.81,0.028,220.57,Medium
2026-07-04 08:45:00,srv-3,49.99,49.0,523,213.52,15.63,10.63,117.49,0.08,179.18,Medium
2026-07-04 08:45:00,srv-1,53.62,49.99,423,180.85,13.83,7.15,93.18,0.01,192.34,Medium
2026-07-04 08:45:00,srv-2,61.47,54.74,330,138.58,19.57,4.6,99.07,0.009,217.85,Medium
2026-07-04 08:45:00,srv-4,67.55,63.13,283,127.99,27.02,6.49,42.64,0.203,249.32,Medium
2026-07-04 08:45:00,srv-5,55.76,50.22,366,176.31,13.73,5.18,103.12,0.007,187.95,Medium
2026-07-04 09:00:00,srv-5,58.22,55.3,385,179.75,12.75,8.53,109.61,0.018,192.34,Medium
2026-07-04 09:00:00,srv-2,63.41,54.89,379,162.15,19.02,3.08,96.55,0.34,225.74,Medium
2026-07-04 09:00:00,srv-3,50.09,51.2,479,199.74,9.28,5.35,113.94,0.061,173.16,Medium
2026-07-04 09:00:00,srv-1,51.04,50.88,387,162.58,12.81,0.0,83.42,0.118,183.16,Medium
2026-07-04 09:00:00,srv-4,57.41,56.89,313,141.73,28.0,7.66,63.71,0.047,230.79,Medium
2026-07-04 09:15:00,srv-3,52.86,45.38,540,229.95,11.7,9.86,131.32,0.026,177.37,Medium
2026-07-04 09:15:00,srv-5,58.68,52.65,448,213.23,11.88,8.05,139.03,0.073,192.32,Medium
2026-07-04 09:15:00,srv-2,54.36,54.39,377,154.21,18.97,2.27,99.93,0.008,200.09,Medium
2026-07-04 09:15:00,srv-4,62.09,65.74,272,121.79,27.91,6.38,50.36,0.094,241.66,Medium
2026-07-04 09:15:00,srv-1,57.05,46.74,391,163.03,12.02,9.59,77.66,0.019,183.14,Medium
2026-07-04 09:30:00,srv-2,61.78,53.49,408,169.42,21.21,3.99,106.2,0.039,217.58,Medium
2026-07-04 09:30:00,srv-5,54.77,52.07,459,214.68,13.37,9.59,130.45,0.01,190.03,Medium
2026-07-04 09:30:00,srv-3,46.67,52.93,525,222.81,12.41,11.24,123.32,0.139,171.57,Medium
2026-07-04 09:30:00,srv-4,61.68,53.9,282,129.48,28.64,4.51,45.68,0.037,232.2,Medium
2026-07-04 09:30:00,srv-1,54.84,51.62,396,162.23,12.45,7.41,70.89,0.007,184.05,Medium
2026-07-04 09:45:00,srv-3,58.13,52.41,507,211.61,10.34,7.0,117.77,0.026,184.1,Medium
2026-07-04 09:45:00,srv-4,66.78,62.88,301,137.05,28.54,8.29,47.2,0.132,247.53,Medium
2026-07-04 09:45:00,srv-5,49.74,52.97,463,212.47,12.51,10.03,130.71,0.045,177.97,Medium
2026-07-04 09:45:00,srv-1,56.65,54.78,461,194.11,12.24,8.53,83.29,0.088,192.44,Medium
2026-07-04 09:45:00,srv-2,57.3,58.13,415,173.7,20.17,4.41,121.31,0.015,215.59,Medium
2026-07-04 10:00:00,srv-3,53.42,52.75,491,205.3,9.01,10.77,112.18,0.022,176.63,Medium
2026-07-04 10:00:00,srv-4,70.11,67.13,353,163.05,28.3,5.18,66.59,0.367,260.89,Medium
2026-07-04 10:00:00,srv-2,60.32,60.63,361,153.19,19.18,8.0,97.11,0.036,216.34,Medium
2026-07-04 10:00:00,srv-5,54.46,49.34,472,219.69,14.66,7.59,128.73,0.032,187.43,Medium
2026-07-04 10:00:00,srv-1,69.26,56.86,512,215.4,17.84,7.26,97.76,0.097,225.2,Medium
2026-07-04 10:15:00,srv-4,71.83,64.66,342,155.55,29.29,6.21,72.01,0.352,259.99,Medium
2026-07-04 10:15:00,srv-3,58.97,57.88,656,275.98,10.49,10.52,161.45,0.008,194.57,Medium
2026-07-04 10:15:00,srv-2,63.78,59.01,427,180.43,20.08,10.94,121.4,0.059,223.16,Medium
2026-07-04 10:15:00,srv-5,53.36,52.5,376,175.33,11.64,7.1,102.08,0.046,180.66,Medium
2026-07-04 10:15:00,srv-1,65.85,58.03,547,225.15,13.46,10.45,107.97,0.168,208.77,Medium
2026-07-04 10:30:00,srv-2,62.55,53.38,403,166.86,21.08,5.82,111.16,0.122,220.33,Medium
2026-07-04 10:30:00,srv-5,63.84,53.85,456,214.73,11.58,4.41,119.98,0.213,208.75,Medium
2026-07-04 10:30:00,srv-4,66.44,62.02,319,145.92,27.54,1.09,71.59,0.046,249.28,Medium
2026-07-04 10:30:00,srv-1,52.05,60.08,541,227.4,12.67,6.59,114.38,0.015,187.37,Medium
2026-07-04 10:30:00,srv-3,58.86,52.97,557,228.76,9.33,7.78,113.68,0.004,188.03,Medium
2026-07-04 10:45:00,srv-2,61.57,63.05,381,160.8,20.8,4.63,98.61,0.179,225.71,Medium
2026-07-04 10:45:00,srv-1,57.64,55.87,534,222.25,18.43,6.85,104.95,0.108,206.91,Medium
2026-07-04 10:45:00,srv-3,59.46,52.61,581,237.76,10.65,13.19,125.44,0.022,190.82,Medium
2026-07-04 10:45:00,srv-5,50.75,55.02,454,211.84,11.01,10.03,124.75,0.073,183.08,Medium
2026-07-04 10:45:00,srv-4,59.91,59.2,306,136.24,28.61,3.98,57.25,0.016,233.14,Medium
2026-07-04 11:00:00,srv-3,52.94,50.04,573,240.19,11.68,13.15,126.08,0.005,183.62,Medium
2026-07-04 11:00:00,srv-5,49.12,55.7,494,231.55,13.72,3.2,145.56,0.226,187.01,Medium
2026-07-04 11:00:00,srv-4,68.71,63.92,353,163.43,27.75,6.41,61.94,0.271,254.15,Medium
2026-07-04 11:00:00,srv-2,63.46,56.13,426,177.2,18.71,6.24,121.78,0.03,215.13,Medium
2026-07-04 11:00:00,srv-1,66.51,57.14,431,179.23,14.01,9.82,88.8,0.183,220.98,Medium
2026-07-04 11:15:00,srv-3,60.21,53.38,606,251.95,10.52,11.35,146.94,0.031,191.39,Medium
2026-07-04 11:15:00,srv-1,55.74,54.67,500,207.15,12.02,9.45,94.65,0.055,185.82,Medium
2026-07-04 11:15:00,srv-4,60.51,67.33,329,150.19,27.91,5.55,70.75,0.003,243.56,Medium
2026-07-04 11:15:00,srv-2,58.64,60.23,463,188.73,18.72,4.95,124.14,0.004,211.9,Medium
2026-07-04 11:15:00,srv-5,59.22,58.96,467,215.89,12.83,10.19,129.27,0.007,196.87,Medium
2026-07-04 11:30:00,srv-4,57.83,63.38,250,114.42,25.73,8.14,42.22,0.155,236.69,Medium
2026-07-04 11:30:00,srv-3,57.72,56.18,557,231.24,10.99,11.14,124.13,0.098,194.42,Medium
2026-07-04 11:30:00,srv-5,57.88,58.29,452,211.56,11.12,4.9,130.26,0.031,198.5,Medium
2026-07-04 11:30:00,srv-1,65.48,52.03,460,192.68,13.42,4.21,92.29,0.053,203.0,Medium
2026-07-04 11:30:00,srv-2,64.58,62.6,384,160.83,19.38,3.34,113.39,0.088,224.25,Medium
2026-07-04 11:45:00,srv-2,59.71,57.27,397,167.56,18.42,1.45,113.35,0.024,215.75,Medium
2026-07-04 11:45:00,srv-4,72.91,69.45,352,158.2,29.99,4.99,63.12,0.158,273.22,Medium
2026-07-04 11:45:00,srv-1,58.62,55.71,517,216.64,12.25,13.94,104.38,0.003,195.0,Medium
2026-07-04 11:45:00,srv-3,56.85,50.26,537,222.68,9.22,13.87,110.59,0.032,179.18,Medium
2026-07-04 11:45:00,srv-5,52.6,52.07,452,209.94,14.66,10.56,129.62,0.014,188.18,Medium
2026-07-04 12:00:00,srv-3,57.77,45.41,492,207.11,9.2,7.72,108.11,0.033,179.13,Medium
2026-07-04 12:00:00,srv-5,59.95,53.85,408,190.33,12.3,10.15,120.19,0.055,195.59,Medium
2026-07-04 12:00:00,srv-4,60.52,60.22,270,125.34,27.8,4.24,54.75,0.08,237.94,Medium
2026-07-04 12:00:00,srv-2,58.58,57.05,408,169.03,18.02,3.16,107.45,0.213,207.34,Medium
2026-07-04 12:00:00,srv-1,54.84,53.74,441,182.62,12.22,5.28,74.62,0.089,185.67,Medium
2026-07-04 12:15:00,srv-3,60.09,50.96,601,247.36,12.81,11.57,136.74,0.015,196.08,Medium
2026-07-04 12:15:00,srv-1,62.19,58.79,513,214.75,12.28,8.24,97.33,0.018,206.36,Medium
2026-07-04 12:15:00,srv-2,53.33,52.58,363,153.81,18.38,11.36,100.23,0.005,200.32,Medium
2026-07-04 12:15:00,srv-4,71.48,62.01,309,140.29,30.56,3.84,64.06,0.13,262.51,Medium
2026-07-04 12:15:00,srv-5,51.84,52.73,434,202.37,12.24,6.88,132.17,0.001,184.62,Medium
2026-07-04 12:30:00,srv-2,68.74,55.89,461,188.33,23.21,5.18,122.81,0.236,237.38,Medium
2026-07-04 12:30:00,srv-4,73.84,60.15,289,130.89,30.26,6.63,47.91,0.686,265.56,High
2026-07-04 12:30:00,srv-5,65.18,52.56,416,194.8,13.98,2.48,122.27,0.164,204.56,Medium
2026-07-04 12:30:00,srv-3,57.1,53.35,514,215.44,9.1,8.07,116.84,0.009,183.7,Medium
2026-07-04 12:30:00,srv-1,57.82,55.05,490,206.3,13.8,13.67,100.23,0.023,196.61,Medium
2026-07-04 12:45:00,srv-5,56.66,51.62,329,154.24,13.01,8.37,93.22,0.046,188.72,Medium
2026-07-04 12:45:00,srv-4,69.78,60.96,287,128.11,30.9,10.2,52.37,0.531,264.02,Medium
2026-07-04 12:45:00,srv-2,64.28,53.34,366,149.66,20.04,0.0,102.39,0.064,219.79,Medium
2026-07-04 12:45:00,srv-3,61.37,52.16,570,237.91,9.72,7.0,128.34,0.016,192.23,Medium
2026-07-04 12:45:00,srv-1,61.08,53.82,496,203.31,12.45,2.58,95.47,0.05,194.93,Medium
2026-07-04 13:00:00,srv-1,61.04,56.36,431,178.2,12.92,2.06,76.49,0.033,200.15,Medium
2026-07-04 13:00:00,srv-3,52.0,51.26,426,178.5,14.55,6.94,97.72,0.042,182.43,Medium
2026-07-04 13:00:00,srv-2,58.4,52.79,311,129.93,18.84,3.64,89.25,0.071,203.96,Medium
2026-07-04 13:00:00,srv-4,61.27,59.8,283,130.38,28.11,0.0,56.67,0.022,236.71,Medium
2026-07-04 13:00:00,srv-5,59.52,55.04,459,214.05,11.55,4.05,135.01,0.056,196.18,Medium
2026-07-04 13:15:00,srv-3,51.75,43.1,435,182.55,10.23,4.57,104.6,0.045,168.43,Low
2026-07-04 13:15:00,srv-2,56.48,56.49,342,144.25,19.87,1.58,91.58,0.032,210.34,Medium
2026-07-04 13:15:00,srv-4,75.9,64.22,311,143.98,34.51,4.31,46.92,0.5,280.98,High
2026-07-04 13:15:00,srv-5,55.73,56.11,427,200.71,13.07,10.51,124.38,0.079,196.98,Medium
2026-07-04 13:15:00,srv-1,76.72,63.43,809,332.49,22.95,15.39,141.74,0.059,260.07,Medium
2026-07-04 13:30:00,srv-1,58.35,52.71,487,200.6,13.1,0.85,91.02,0.008,197.76,Medium
2026-07-04 13:30:00,srv-5,54.19,54.38,383,175.03,14.91,3.07,95.95,0.068,192.04,Medium
2026-07-04 13:30:00,srv-2,47.72,54.26,318,133.17,20.69,6.16,92.39,0.016,197.42,Medium
2026-07-04 13:30:00,srv-4,51.51,55.27,240,107.87,26.27,3.57,34.92,0.065,212.61,Medium
2026-07-04 13:30:00,srv-3,54.06,39.47,462,192.95,11.25,8.87,109.13,0.012,167.12,Low
2026-07-04 13:45:00,srv-5,48.03,47.23,310,148.53,11.99,1.44,84.92,0.058,169.44,Low
2026-07-04 13:45:00,srv-3,49.83,48.98,428,181.77,9.5,5.16,94.39,0.025,166.66,Low
2026-07-04 13:45:00,srv-1,59.02,52.52,352,148.75,16.95,0.17,68.49,0.007,200.7,Medium
2026-07-04 13:45:00,srv-2,59.06,53.02,353,147.51,18.88,5.37,99.12,0.019,211.94,Medium
2026-07-04 13:45:00,srv-4,58.47,55.79,235,109.66,25.8,0.0,36.71,0.051,224.69,Medium
2026-07-04 14:00:00,srv-2,55.27,48.04,323,133.82,19.25,5.11,91.43,0.021,195.87,Medium
2026-07-04 14:00:00,srv-5,54.0,47.76,368,169.7,11.68,5.98,102.75,0.148,178.31,Medium
2026-07-04 14:00:00,srv-1,53.67,53.14,315,130.62,13.38,9.04,56.04,0.099,189.16,Medium
2026-07-04 14:00:00,srv-3,53.28,51.96,431,184.65,9.63,3.67,101.51,0.042,177.87,Medium
2026-07-04 14:00:00,srv-4,67.16,61.01,239,109.6,30.07,4.76,46.21,0.226,259.8,Medium
2026-07-04 14:15:00,srv-4,60.3,54.11,197,89.97,26.78,2.91,39.84,0.021,225.54,Medium
2026-07-04 14:15:00,srv-2,57.12,56.3,382,157.07,18.13,6.08,105.97,0.013,205.98,Medium
2026-07-04 14:15:00,srv-1,46.08,48.19,304,128.47,13.02,3.87,60.17,0.002,169.67,Low
2026-07-04 14:15:00,srv-5,51.81,48.9,342,155.81,11.12,1.74,92.45,0.014,175.5,Medium
2026-07-04 14:15:00,srv-3,44.71,39.61,316,132.66,10.42,7.97,79.64,0.071,155.47,Low
2026-07-04 14:30:00,srv-3,40.27,48.68,407,172.14,11.03,8.95,94.33,0.019,156.18,Low
2026-07-04 14:30:00,srv-5,55.3,46.15,328,154.1,12.86,5.28,93.71,0.005,182.54,Medium
2026-07-04 14:30:00,srv-4,55.53,53.16,236,105.62,30.35,2.86,49.29,0.019,231.25,Medium
2026-07-04 14:30:00,srv-2,58.18,54.91,297,125.67,19.82,3.79,86.86,0.095,215.82,Medium
2026-07-04 14:30:00,srv-1,60.72,51.02,346,147.0,14.79,13.06,70.57,0.189,206.66,Medium
2026-07-04 14:45:00,srv-2,59.22,52.5,335,137.36,18.88,1.1,85.74,0.003,212.55,Medium
2026-07-04 14:45:00,srv-1,50.68,45.01,311,130.02,12.15,1.66,63.53,0.011,171.71,Low
2026-07-04 14:45:00,srv-3,50.38,49.33,362,150.58,15.46,5.25,78.63,0.016,181.7,Medium
2026-07-04 14:45:00,srv-4,57.07,54.25,256,119.71,25.59,1.18,50.68,0.044,221.78,Medium
2026-07-04 14:45:00,srv-5,50.1,50.25,290,135.91,13.82,0.82,71.06,0.05,183.94,Medium
2026-07-04 15:00:00,srv-2,53.56,49.78,259,106.68,19.14,4.47,71.17,0.026,197.16,Medium
2026-07-04 15:00:00,srv-5,53.49,53.76,372,175.42,17.86,7.69,111.58,0.003,198.38,Medium
2026-07-04 15:00:00,srv-1,49.47,49.64,292,119.2,12.19,4.62,43.39,0.006,172.05,Low
2026-07-04 15:00:00,srv-4,54.01,50.04,168,76.63,32.43,3.28,43.21,0.008,226.61,Medium
2026-07-04 15:00:00,srv-3,41.39,45.36,328,136.32,10.71,8.16,68.14,0.066,160.98,Low
2026-07-04 15:15:00,srv-3,46.61,49.82,387,162.01,9.2,4.51,88.95,0.036,163.44,Low
2026-07-04 15:15:00,srv-2,55.04,52.42,304,127.83,19.1,8.29,89.17,0.069,198.79,Medium
2026-07-04 15:15:00,srv-5,45.69,49.77,340,156.0,12.89,3.6,95.24,0.04,169.64,Low
2026-07-04 15:15:00,srv-4,57.76,57.43,201,91.22,25.95,0.62,40.53,0.002,228.25,Medium
2026-07-04 15:15:00,srv-1,43.43,49.49,337,139.36,14.11,7.63,57.93,0.043,167.93,Low
2026-07-04 15:30:00,srv-1,45.59,46.45,338,143.45,13.33,7.27,64.87,0.004,164.85,Low
2026-07-04 15:30:00,srv-2,53.89,54.43,268,113.77,20.0,10.35,80.46,0.0,207.73,Medium
2026-07-04 15:30:00,srv-4,55.0,55.17,189,87.68,25.97,1.37,42.62,0.014,219.54,Medium
2026-07-04 15:30:00,srv-3,52.44,47.46,374,153.57,9.91,5.69,82.13,0.097,185.33,Medium
2026-07-04 15:30:00,srv-5,53.61,48.2,301,138.31,12.19,12.03,90.75,0.06,177.64,Medium
2026-07-04 15:45:00,srv-1,58.44,48.29,359,149.92,15.13,5.29,72.25,0.046,191.23,Medium
2026-07-04 15:45:00,srv-5,49.85,48.83,287,136.34,16.47,6.13,83.59,0.056,186.3,Medium
2026-07-04 15:45:00,srv-3,53.43,46.99,403,168.74,9.56,8.48,90.25,0.012,176.98,Medium
2026-07-04 15:45:00,srv-4,62.27,50.56,191,87.31,25.67,3.08,40.54,0.026,228.99,Medium
2026-07-04 15:45:00,srv-2,56.53,48.51,236,97.88,19.7,4.23,69.99,0.105,202.3,Medium
2026-07-04 16:00:00,srv-5,52.2,47.59,300,143.14,11.39,6.98,88.62,0.021,178.02,Medium
2026-07-04 16:00:00,srv-4,58.31,55.35,254,112.92,31.71,7.71,47.62,0.0,239.85,Medium
2026-07-04 16:00:00,srv-3,54.38,49.85,411,174.94,9.59,10.16,95.83,0.074,183.29,Medium
2026-07-04 16:00:00,srv-2,49.08,54.36,281,119.35,19.1,4.21,74.13,0.061,191.67,Medium
2026-07-04 16:00:00,srv-1,58.57,46.59,346,144.18,16.96,4.1,69.17,0.095,199.9,Medium
2026-07-04 16:15:00,srv-3,41.7,53.22,418,175.31,10.41,5.96,91.5,0.009,159.9,Low
2026-07-04 16:15:00,srv-5,53.73,46.26,332,155.55,13.46,6.54,90.03,0.057,185.65,Medium
2026-07-04 16:15:00,srv-4,66.89,54.04,238,108.85,26.27,5.87,52.64,0.12,238.73,Medium
2026-07-04 16:15:00,srv-2,57.38,54.12,329,134.82,18.03,6.93,99.13,0.004,204.34,Medium
2026-07-04 16:15:00,srv-1,54.16,51.24,386,163.74,12.98,7.54,78.14,0.002,187.72,Medium
2026-07-04 16:30:00,srv-1,43.66,48.86,342,140.66,13.81,9.85,63.18,0.08,171.46,Low
2026-07-04 16:30:00,srv-3,50.44,45.3,419,172.74,9.76,5.07,99.94,0.044,168.86,Low
2026-07-04 16:30:00,srv-2,54.41,55.06,319,135.09,19.94,10.55,97.74,0.113,202.04,Medium
2026-07-04 16:30:00,srv-4,62.62,56.27,215,98.5,26.45,6.47,43.69,0.062,235.97,Medium
2026-07-04 16:30:00,srv-5,86.79,77.55,1041,483.75,29.73,14.63,290.09,0.209,323.75,High
2026-07-04 16:45:00,srv-5,49.41,52.95,344,159.0,14.95,7.19,97.99,0.082,185.6,Medium
2026-07-04 16:45:00,srv-3,48.34,46.83,390,167.02,9.68,9.86,90.03,0.017,162.61,Low
2026-07-04 16:45:00,srv-4,66.54,59.06,228,101.19,26.98,10.78,38.52,0.057,250.41,Medium
2026-07-04 16:45:00,srv-2,59.58,55.22,287,118.41,22.23,3.59,73.61,0.033,222.42,Medium
2026-07-04 16:45:00,srv-1,47.59,54.39,350,145.99,13.39,8.45,65.93,0.025,177.64,Medium
2026-07-04 17:00:00,srv-5,56.48,47.91,332,155.0,13.73,0.04,94.89,0.103,187.74,Medium
2026-07-04 17:00:00,srv-1,46.15,48.35,391,165.17,19.99,4.52,72.8,0.009,183.53,Low
2026-07-04 17:00:00,srv-2,57.78,49.29,332,138.61,20.94,7.5,89.73,0.053,203.76,Medium
2026-07-04 17:00:00,srv-4,55.11,54.9,236,107.63,25.35,5.97,45.07,0.009,220.51,Medium
2026-07-04 17:00:00,srv-3,56.27,46.86,448,187.77,15.89,10.16,111.55,0.005,191.1,Medium
2026-07-04 17:15:00,srv-1,49.62,52.83,456,192.25,15.56,4.76,92.82,0.01,200.52,Medium
2026-07-04 17:15:00,srv-5,54.95,49.7,402,186.54,11.81,13.73,105.97,0.055,186.48,Medium
2026-07-04 17:15:00,srv-2,61.36,61.63,441,184.64,26.04,5.18,124.95,0.111,241.11,Medium
2026-07-04 17:15:00,srv-4,67.65,66.14,285,126.3,28.96,1.94,50.12,0.023,260.31,Medium
2026-07-04 17:15:00,srv-3,57.83,49.94,446,185.41,10.75,8.59,105.51,0.048,183.42,Medium
2026-07-04 17:30:00,srv-1,65.52,58.16,493,202.6,17.62,6.07,89.17,0.13,221.59,Medium
2026-07-04 17:30:00,srv-3,48.54,50.69,540,220.46,9.61,12.57,118.93,0.035,171.73,Medium
2026-07-04 17:30:00,srv-5,54.48,54.67,399,185.82,13.98,2.21,118.44,0.049,190.49,Medium
2026-07-04 17:30:00,srv-2,58.0,55.9,310,129.41,18.3,6.95,81.57,0.106,209.33,Medium
2026-07-04 17:30:00,srv-4,66.93,60.97,256,119.63,30.77,3.29,45.13,0.02,252.36,Medium
2026-07-04 17:45:00,srv-2,56.41,53.65,358,146.81,18.5,9.43,99.54,0.026,200.83,Medium
2026-07-04 17:45:00,srv-3,54.2,54.96,536,221.68,9.65,15.04,113.57,0.033,181.48,Medium
2026-07-04 17:45:00,srv-5,58.74,52.89,439,205.83,15.42,4.18,126.24,0.017,199.3,Medium
2026-07-04 17:45:00,srv-1,66.0,60.1,458,190.89,13.49,4.45,92.6,0.013,211.5,Medium
2026-07-04 17:45:00,srv-4,65.61,63.35,342,155.75,26.34,3.36,60.37,0.401,245.05,Medium
2026-07-04 18:00:00,srv-3,55.49,53.95,452,188.83,12.33,9.35,105.51,0.045,187.49,Medium
2026-07-04 18:00:00,srv-1,55.58,58.09,531,218.1,14.96,9.56,101.98,0.101,207.3,Medium
2026-07-04 18:00:00,srv-2,70.89,62.07,482,203.23,22.52,3.98,134.82,0.145,243.77,Medium
2026-07-04 18:00:00,srv-4,69.27,61.77,268,119.91,28.53,5.1,52.25,0.086,252.76,Medium
2026-07-04 18:00:00,srv-5,59.0,53.85,468,217.93,11.58,10.61,130.87,0.031,191.68,Medium
2026-07-04 18:15:00,srv-3,55.37,56.14,595,247.99,13.35,8.68,136.57,0.023,194.37,Medium
2026-07-04 18:15:00,srv-5,54.82,51.59,410,192.94,12.7,10.93,113.75,0.013,187.27,Medium
2026-07-04 18:15:00,srv-1,57.21,53.47,469,191.69,12.62,10.53,88.5,0.039,199.31,Medium
2026-07-04 18:15:00,srv-2,72.69,62.62,471,197.23,22.56,6.62,136.26,0.467,247.56,Medium
2026-07-04 18:15:00,srv-4,62.45,59.35,313,143.53,26.88,4.71,51.89,0.01,235.75,Medium
2026-07-04 18:30:00,srv-5,63.15,57.2,504,232.31,12.34,13.6,145.98,0.063,207.81,Medium
2026-07-04 18:30:00,srv-2,62.72,56.02,394,165.69,18.26,9.42,111.2,0.089,213.3,Medium
2026-07-04 18:30:00,srv-3,63.0,56.3,606,257.75,11.5,11.6,135.99,0.073,200.26,Medium
2026-07-04 18:30:00,srv-1,57.81,57.67,573,235.89,12.47,9.95,105.89,0.002,199.61,Medium
2026-07-04 18:30:00,srv-4,66.69,60.1,340,154.8,27.11,3.16,64.78,0.189,242.75,Medium
2026-07-04 18:45:00,srv-1,63.58,54.13,606,252.8,18.09,15.57,110.23,0.049,214.64,Medium
2026-07-04 18:45:00,srv-2,73.45,65.18,523,217.86,23.55,10.31,133.24,0.184,255.62,Medium
2026-07-04 18:45:00,srv-3,57.35,53.6,673,283.95,10.13,9.06,147.94,0.007,200.93,Medium
2026-07-04 18:45:00,srv-5,65.23,57.05,555,259.75,16.89,14.4,155.52,0.073,217.15,Medium
2026-07-04 18:45:00,srv-4,77.5,71.03,358,159.39,37.75,9.51,62.72,0.643,295.78,High
2026-07-04 19:00:00,srv-2,66.9,60.13,462,193.65,19.87,11.33,131.77,0.078,238.3,Medium
2026-07-04 19:00:00,srv-4,72.12,71.98,331,151.64,29.91,9.73,57.09,0.302,270.22,Medium
2026-07-04 19:00:00,srv-3,54.54,50.05,604,251.4,11.89,13.7,135.99,0.063,181.4,Medium
2026-07-04 19:00:00,srv-1,69.69,56.46,568,241.24,14.39,15.56,108.42,0.369,217.24,Medium
2026-07-04 19:00:00,srv-5,53.29,54.56,568,265.82,18.17,8.11,163.9,0.006,202.76,Medium
2026-07-04 19:15:00,srv-5,58.25,60.72,580,274.68,11.22,5.07,167.29,0.114,196.67,Medium
2026-07-04 19:15:00,srv-2,70.19,63.34,484,205.48,21.21,10.99,141.39,0.327,239.44,Medium
2026-07-04 19:15:00,srv-4,74.27,62.36,335,150.82,38.22,7.72,61.33,0.635,287.05,High
2026-07-04 19:15:00,srv-1,69.82,61.51,655,271.48,21.14,12.02,124.0,0.258,237.87,Medium
2026-07-04 19:15:00,srv-3,57.4,59.35,714,298.68,14.54,10.73,162.81,0.043,198.54,Medium
2026-07-04 19:30:00,srv-2,75.14,64.62,490,206.47,29.85,8.24,135.58,0.358,272.2,Medium
2026-07-04 19:30:00,srv-3,59.14,55.4,682,284.82,9.36,10.73,154.94,0.033,190.47,Medium
